CVE,Module,Type,Rank,Has_Check,Has_Vulhub,Success_Probability,Platform
CVE-2015-7768,exploits/windows/ftp/kmftp_utility_cwd,exploits,Normal,True,False,0.55,win
CVE-2015-7871,auxiliary/scanner/ntp/ntp_nak_to_the_future,auxiliary,Normal,True,False,0.55,
CVE-2015-9406,auxiliary/scanner/http/wp_mobileedition_file_read,auxiliary,Normal,True,False,0.55,
CVE-2015-9538,auxiliary/scanner/http/wp_nextgen_galley_file_read,auxiliary,Normal,True,False,0.55,
CVE-2016-0040,exploits/windows/local/ms16_014_wmi_recv_notif,exploits,Normal,True,False,0.55,win
CVE-2016-0099,exploits/windows/local/ms16_032_secondary_logon_handle_privesc,exploits,Normal,True,False,0.55,win
CVE-2016-0800,auxiliary/scanner/ssl/ssl_version,auxiliary,Normal,True,False,0.55,
CVE-2016-10372,exploits/linux/http/tr064_ntpserver_cmdinject,exploits,Normal,True,False,0.55,linux
CVE-2016-2004,exploits/windows/misc/hp_dataprotector_encrypted_comms,exploits,Normal,True,False,0.55,win
CVE-2016-6366,auxiliary/admin/networking/cisco_asa_extrabacon,auxiliary,Normal,True,False,0.55,
CVE-2016-6601,auxiliary/admin/http/webnms_file_download,auxiliary,Normal,True,False,0.55,
CVE-2016-8869,auxiliary/admin/http/joomla_registration_privesc,auxiliary,Normal,True,False,0.55,
CVE-2016-8870,auxiliary/admin/http/joomla_registration_privesc,auxiliary,Normal,True,False,0.55,
CVE-2016-9361,auxiliary/admin/scada/moxa_credentials_recovery,auxiliary,Normal,True,False,0.55,
CVE-2017-1000028,auxiliary/scanner/http/glassfish_traversal,auxiliary,Normal,False,True,0.55,
CVE-2017-1001000,auxiliary/scanner/http/wordpress_content_injection,auxiliary,Normal,True,False,0.55,
CVE-2017-11517,exploits/windows/http/geutebrueck_gcore_x64_rce_bo,exploits,Normal,True,False,0.55,win
CVE-2017-12542,auxiliary/admin/hp/hp_ilo_create_admin_account,auxiliary,Normal,True,False,0.55,
CVE-2017-5521,auxiliary/gather/netgear_password_disclosure,auxiliary,Normal,True,False,0.55,
CVE-2017-5930,auxiliary/admin/http/pfadmin_set_protected_alias,auxiliary,Normal,True,False,0.55,php
CVE-2017-6510,auxiliary/scanner/ftp/easy_file_sharing_ftp,auxiliary,Normal,True,False,0.55,win
CVE-2017-6553,exploits/linux/misc/quest_pmmasterd_bof,exploits,Normal,True,False,0.55,unix
CVE-2017-6554,exploits/linux/misc/quest_pmmasterd_bof,exploits,Normal,True,False,0.55,unix
CVE-2017-7615,auxiliary/admin/http/mantisbt_password_reset,auxiliary,Normal,True,False,0.55,"win, linux"
CVE-2017-7921,auxiliary/admin/http/hikvision_unauth_pwd_reset_cve_2017_7921,auxiliary,Normal,True,False,0.55,
CVE-2017-7921,auxiliary/gather/hikvision_info_disclosure_cve_2017_7921,auxiliary,Normal,True,False,0.55,
CVE-2017-7924,auxiliary/dos/scada/allen_bradley_pccc,auxiliary,Normal,True,False,0.55,
CVE-2017-8835,auxiliary/gather/peplink_bauth_sqli,auxiliary,Normal,True,False,0.55,
CVE-2017-8895,exploits/windows/backupexec/ssl_uaf,exploits,Normal,True,False,0.55,win
CVE-2017-9769,exploits/windows/local/razer_zwopenprocess,exploits,Normal,True,False,0.55,win
CVE-2018-1000001,exploits/linux/local/glibc_realpath_priv_esc,exploits,Normal,True,False,0.55,linux
CVE-2018-10094,auxiliary/gather/dolibarr_creds_sqli,auxiliary,Normal,True,False,0.55,
CVE-2018-17179,auxiliary/sqli/openemr/openemr_sqli_dump,auxiliary,Normal,True,False,0.55,
CVE-2018-19207,auxiliary/admin/http/wp_gdpr_compliance_privesc,auxiliary,Normal,True,False,0.55,
CVE-2018-19276,exploits/multi/http/openmrs_deserialization,exploits,Normal,True,False,0.55,"unix, linux"
CVE-2018-2392,auxiliary/admin/sap/sap_igs_xmlchart_xxe,auxiliary,Normal,True,False,0.55,
CVE-2018-2393,auxiliary/admin/sap/sap_igs_xmlchart_xxe,auxiliary,Normal,True,False,0.55,
CVE-2018-8065,auxiliary/dos/http/flexense_http_server_dos,auxiliary,Normal,True,False,0.55,
CVE-2019-0708,auxiliary/scanner/rdp/cve_2019_0708_bluekeep,auxiliary,Normal,True,False,0.55,
CVE-2019-0808,exploits/windows/local/ntusermndragover,exploits,Normal,True,False,0.55,win
CVE-2019-0841,exploits/windows/local/appxsvc_hard_link_privesc,exploits,Normal,True,False,0.55,win
CVE-2019-10692,auxiliary/admin/http/wp_google_maps_sqli,auxiliary,Normal,True,False,0.55,
CVE-2019-10867,exploits/multi/http/pimcore_unserialize_rce,exploits,Normal,True,False,0.55,php
CVE-2019-13373,auxiliary/sqli/dlink/dlink_central_wifimanager_sqli,auxiliary,Normal,True,False,0.55,
CVE-2019-1458,exploits/windows/local/cve_2019_1458_wizardopium,exploits,Normal,True,False,0.55,win
CVE-2019-15975,auxiliary/admin/networking/cisco_dcnm_auth_bypass,auxiliary,Normal,True,False,0.55,
CVE-2019-1652,exploits/linux/http/cisco_rv32x_rce,exploits,Normal,True,False,0.55,linux
CVE-2019-1653,exploits/linux/http/cisco_rv32x_rce,exploits,Normal,True,False,0.55,linux
CVE-2019-16724,exploits/windows/http/file_sharing_wizard_seh,exploits,Normal,True,False,0.55,win
CVE-2019-18818,auxiliary/scanner/http/strapi_3_password_reset,auxiliary,Normal,True,False,0.55,
CVE-2019-19363,exploits/windows/local/ricoh_driver_privesc,exploits,Normal,True,False,0.55,win
CVE-2019-2557,auxiliary/gather/oats_downloadservlet_traversal,auxiliary,Normal,True,False,0.55,
CVE-2019-6340,exploits/unix/webapp/drupal_restws_unserialize,exploits,Normal,True,False,0.55,"php, unix"
CVE-2019-7192,auxiliary/gather/qnap_lfi,auxiliary,Normal,True,False,0.55,
CVE-2019-7194,auxiliary/gather/qnap_lfi,auxiliary,Normal,True,False,0.55,
CVE-2019-7195,auxiliary/gather/qnap_lfi,auxiliary,Normal,True,False,0.55,
CVE-2019-8903,auxiliary/scanner/http/totaljs_traversal,auxiliary,Normal,True,False,0.55,
CVE-2019-9055,exploits/multi/http/cmsms_object_injection_rce,exploits,Normal,True,False,0.55,php
CVE-2019-9692,exploits/multi/http/cmsms_showtime2_rce,exploits,Normal,True,False,0.55,php
CVE-2020-1048,exploits/windows/local/cve_2020_1048_printerdemon,exploits,Normal,True,False,0.55,win
CVE-2020-1054,exploits/windows/local/cve_2020_1054_drawiconex_lpe,exploits,Normal,True,False,0.55,win
CVE-2020-10914,exploits/windows/misc/veeam_one_agent_deserialization,exploits,Normal,True,False,0.55,win
CVE-2020-10915,exploits/windows/misc/veeam_one_agent_deserialization,exploits,Normal,True,False,0.55,win
CVE-2020-10923,auxiliary/admin/http/netgear_r6700_pass_reset,auxiliary,Normal,True,False,0.55,
CVE-2020-10924,auxiliary/admin/http/netgear_r6700_pass_reset,auxiliary,Normal,True,False,0.55,
CVE-2020-11530,auxiliary/scanner/http/wp_chopslider_id_sqli,auxiliary,Normal,True,False,0.55,
CVE-2020-11532,auxiliary/gather/manageengine_adaudit_plus_xnode_enum,auxiliary,Normal,True,False,0.55,
CVE-2020-11532,auxiliary/gather/manageengine_datasecurity_plus_xnode_enum,auxiliary,Normal,True,False,0.55,
CVE-2020-11651,auxiliary/gather/saltstack_salt_root_key,auxiliary,Normal,False,True,0.55,
CVE-2020-11652,auxiliary/gather/saltstack_salt_root_key,auxiliary,Normal,False,True,0.55,
CVE-2020-11698,exploits/freebsd/webapp/spamtitan_unauth_rce,exploits,Normal,True,False,0.55,unix
CVE-2020-1170,exploits/windows/local/cve_2020_17136,exploits,Normal,True,False,0.55,win
CVE-2020-11738,auxiliary/scanner/http/wp_duplicator_file_read,auxiliary,Normal,True,False,0.55,
CVE-2020-13160,exploits/linux/misc/cve_2020_13160_anydesk,exploits,Normal,True,False,0.55,linux
CVE-2020-1472,auxiliary/admin/dcerpc/cve_2020_1472_zerologon,auxiliary,Normal,True,False,0.55,
CVE-2020-17136,exploits/windows/local/cve_2020_17136,exploits,Normal,True,False,0.55,win
CVE-2020-18471,exploits/solaris/ssh/pam_username_bof,exploits,Normal,True,False,0.55,unix
CVE-2020-25213,exploits/multi/http/wp_file_manager_rce,exploits,Normal,True,False,0.55,php
CVE-2020-2555,exploits/multi/misc/weblogic_deserialize_badattrval,exploits,Normal,True,False,0.55,win
CVE-2020-2883,exploits/multi/misc/weblogic_deserialize_badattr_extcomp,exploits,Normal,True,False,0.55,win
CVE-2020-35846,exploits/multi/http/cockpit_cms_rce,exploits,Normal,True,False,0.55,php
CVE-2020-35847,exploits/multi/http/cockpit_cms_rce,exploits,Normal,True,False,0.55,php
CVE-2020-4427,auxiliary/admin/http/ibm_drm_download,auxiliary,Normal,True,False,0.55,
CVE-2020-4428,auxiliary/admin/http/ibm_drm_download,auxiliary,Normal,True,False,0.55,
CVE-2020-4429,auxiliary/admin/http/ibm_drm_download,auxiliary,Normal,True,False,0.55,
CVE-2020-4430,auxiliary/admin/http/ibm_drm_download,auxiliary,Normal,True,False,0.55,
CVE-2020-5723,auxiliary/gather/grandstream_ucm62xx_sql_account_guess,auxiliary,Normal,True,False,0.55,
CVE-2020-5724,auxiliary/gather/grandstream_ucm62xx_sql_account_guess,auxiliary,Normal,True,False,0.55,
CVE-2020-5741,exploits/windows/http/plex_unpickle_dict_rce,exploits,Normal,True,False,0.55,python
CVE-2020-6207,exploits/multi/sap/cve_2020_6207_solman_rs,exploits,Normal,True,False,0.55,linux
CVE-2020-6287,auxiliary/admin/sap/cve_2020_6287_ws_add_user,auxiliary,Normal,True,False,0.55,
CVE-2021-1675,exploits/windows/dcerpc/cve_2021_1675_printnightmare,exploits,Normal,True,False,0.55,win
CVE-2021-21425,exploits/linux/http/gravcms_exec,exploits,Normal,True,False,0.55,php
CVE-2021-22145,auxiliary/scanner/http/elasticsearch_memory_disclosure,auxiliary,Normal,True,False,0.55,
CVE-2021-24762,auxiliary/scanner/http/wp_perfect_survey_sqli,auxiliary,Normal,True,False,0.55,
CVE-2021-24862,auxiliary/scanner/http/wp_registrationmagic_sqli,auxiliary,Normal,True,False,0.55,
CVE-2021-24931,auxiliary/scanner/http/wp_secure_copy_content_protection_sqli,auxiliary,Normal,True,False,0.55,
CVE-2021-24946,auxiliary/scanner/http/wp_modern_events_calendar_sqli,auxiliary,Normal,True,False,0.55,
CVE-2021-27850,auxiliary/gather/cve_2021_27850_apache_tapestry_hmac_key,auxiliary,Normal,True,False,0.55,
CVE-2021-3122,exploits/windows/misc/ncr_cmcagent_rce,exploits,Normal,True,False,0.55,win
CVE-2021-31802,auxiliary/admin/http/netgear_r7000_backup_cgi_heap_overflow_rce,auxiliary,Normal,True,False,0.55,linux
CVE-2021-32706,auxiliary/admin/http/pihole_domains_api_exec,auxiliary,Normal,True,False,0.55,php
CVE-2021-3378,exploits/windows/http/fortilogger_arbitrary_fileupload,exploits,Normal,True,False,0.55,win
CVE-2021-34527,exploits/windows/dcerpc/cve_2021_1675_printnightmare,exploits,Normal,True,False,0.55,win
CVE-2021-3493,exploits/linux/local/gameoverlay_privesc,exploits,Normal,True,False,0.55,"linux, unix"
CVE-2021-35449,exploits/windows/local/lexmark_driver_privesc,exploits,Normal,True,False,0.55,win
CVE-2021-36782,auxiliary/gather/rancher_authenticated_api_cred_exposure,auxiliary,Normal,True,False,0.55,
CVE-2021-38085,exploits/windows/local/canon_driver_privesc,exploits,Normal,True,False,0.55,win
CVE-2021-39352,exploits/multi/http/wp_catch_themes_demo_import,exploits,Normal,True,False,0.55,php
CVE-2021-41773,auxiliary/scanner/http/apache_normalize_path,auxiliary,Normal,False,True,0.55,
CVE-2021-42013,auxiliary/scanner/http/apache_normalize_path,auxiliary,Normal,False,True,0.55,
CVE-2021-42258,auxiliary/gather/billquick_txtid_sqli,auxiliary,Normal,True,False,0.55,
CVE-2021-42362,exploits/multi/http/wp_popular_posts_rce,exploits,Normal,True,False,0.55,php
CVE-2021-43258,exploits/multi/http/churchinfo_upload_exec,exploits,Normal,True,False,0.55,php
CVE-2021-4374,auxiliary/admin/http/wp_automatic_plugin_privesc,auxiliary,Normal,True,False,0.55,php
CVE-2021-44228,auxiliary/scanner/http/log4shell_scanner,auxiliary,Normal,False,True,0.55,
CVE-2021-45511,auxiliary/admin/http/netgear_pnpx_getsharefolderlist_auth_bypass,auxiliary,Normal,True,False,0.55,
CVE-2022-0169,auxiliary/gather/wp_photo_gallery_sqli,auxiliary,Normal,True,False,0.55,
CVE-2022-0441,auxiliary/admin/http/wp_masterstudy_privesc,auxiliary,Normal,True,False,0.55,
CVE-2022-0739,auxiliary/gather/wp_bookingpress_category_services_sqli,auxiliary,Normal,True,False,0.55,
CVE-2022-21999,exploits/windows/local/cve_2022_21999_spoolfool_privesc,exploits,Normal,True,False,0.55,win
CVE-2022-22718,exploits/windows/local/cve_2022_21999_spoolfool_privesc,exploits,Normal,True,False,0.55,win
CVE-2022-24716,auxiliary/scanner/http/icinga_static_library_file_directory_traversal,auxiliary,Normal,True,False,0.55,
CVE-2022-30995,auxiliary/gather/acronis_cyber_protect_machine_info_disclosure,auxiliary,Normal,True,False,0.55,
CVE-2022-3229,exploits/windows/misc/unified_remote_rce,exploits,Normal,True,False,0.55,win
CVE-2022-3358,auxiliary/scanner/ssl/ssl_version,auxiliary,Normal,True,False,0.55,
CVE-2022-3365,exploits/windows/misc/remote_mouse_rce,exploits,Normal,True,False,0.55,win
CVE-2022-36536,auxiliary/scanner/http/syncovery_linux_token_cve_2022_36536,auxiliary,Normal,True,False,0.55,linux
CVE-2022-38120,auxiliary/gather/upsmon_traversal,auxiliary,Normal,True,False,0.55,
CVE-2022-38121,auxiliary/gather/upsmon_traversal,auxiliary,Normal,True,False,0.55,
CVE-2022-4978,exploits/windows/misc/remote_control_collection_rce,exploits,Normal,True,False,0.55,win
CVE-2023-0342,auxiliary/gather/mongodb_ops_manager_diagnostic_archive_info,auxiliary,Normal,True,False,0.55,
CVE-2023-23488,auxiliary/scanner/http/wp_paid_membership_pro_code_sqli,auxiliary,Normal,True,False,0.55,
CVE-2023-26360,auxiliary/gather/adobe_coldfusion_fileread_cve_2023_26360,auxiliary,Normal,False,True,0.55,
CVE-2023-2640,exploits/linux/local/gameoverlay_privesc,exploits,Normal,True,False,0.55,"linux, unix"
CVE-2023-26876,auxiliary/gather/piwigo_cve_2023_26876,auxiliary,Normal,True,False,0.55,
CVE-2023-27855,auxiliary/admin/networking/thinmanager_traversal_upload,auxiliary,Normal,True,False,0.55,
CVE-2023-27856,auxiliary/gather/thinmanager_traversal_download,auxiliary,Normal,True,False,0.55,
CVE-2023-28121,auxiliary/scanner/http/wp_woocommerce_payments_add_user,auxiliary,Normal,True,False,0.55,
CVE-2023-2825,auxiliary/gather/gitlab_authenticated_subgroups_file_read,auxiliary,Normal,True,False,0.55,
CVE-2023-28432,auxiliary/gather/minio_bootstrap_verify_info_disc,auxiliary,Normal,False,True,0.55,
CVE-2023-2915,auxiliary/admin/networking/thinmanager_traversal_delete,auxiliary,Normal,True,False,0.55,
CVE-2023-2917,auxiliary/admin/networking/thinmanager_traversal_upload2,auxiliary,Normal,True,False,0.55,
CVE-2023-31902,exploits/windows/misc/mobile_mouse_rce,exploits,Normal,True,False,0.55,win
CVE-2023-32629,exploits/linux/local/gameoverlay_privesc,exploits,Normal,True,False,0.55,"linux, unix"
CVE-2023-33012,exploits/linux/http/zyxel_parse_config_rce,exploits,Normal,True,False,0.55,"linux, unix"
CVE-2023-33246,auxiliary/scanner/misc/rocketmq_version,auxiliary,Normal,False,True,0.55,
CVE-2023-33568,auxiliary/scanner/http/dolibarr_16_contact_dump,auxiliary,Normal,True,False,0.55,
CVE-2023-3519,exploits/freebsd/http/citrix_formssso_target_rce,exploits,Normal,True,False,0.55,unix
CVE-2023-5350,auxiliary/gather/suite_crm_export_sqli,auxiliary,Normal,True,False,0.55,
CVE-2023-6020,auxiliary/gather/ray_lfi_cve_2023_6020,auxiliary,Normal,True,False,0.55,
CVE-2023-6329,auxiliary/admin/http/idsecure_auth_bypass,auxiliary,Normal,True,False,0.55,
CVE-2023-6875,auxiliary/admin/http/wp_post_smtp_acct_takeover,auxiliary,Normal,True,False,0.55,
CVE-2024-20419,auxiliary/admin/http/cisco_ssm_onprem_account,auxiliary,Normal,True,False,0.55,
CVE-2024-24919,auxiliary/gather/checkpoint_gateway_fileread_cve_2024_24919,auxiliary,Normal,True,False,0.55,
CVE-2024-28987,auxiliary/gather/solarwinds_webhelpdesk_backdoor,auxiliary,Normal,True,False,0.55,
CVE-2024-28995,auxiliary/gather/solarwinds_servu_fileread_cve_2024_28995,auxiliary,Normal,True,False,0.55,
CVE-2024-29824,exploits/windows/http/ivanti_epm_recordgoodapp_sqli_rce,exploits,Normal,True,False,0.55,windows
CVE-2024-30851,auxiliary/gather/jasmin_ransomware_dir_traversal,auxiliary,Normal,True,False,0.55,
CVE-2024-30851,auxiliary/gather/jasmin_ransomware_sqli,auxiliary,Normal,True,False,0.55,
CVE-2024-32019,exploits/linux/local/ndsudo_cve_2024_32019,exploits,Normal,True,False,0.55,linux
CVE-2024-34102,auxiliary/gather/magento_xxe_cve_2024_34102,auxiliary,Normal,True,False,0.55,
CVE-2024-4040,auxiliary/gather/crushftp_fileread_cve_2024_4040,auxiliary,Normal,True,False,0.55,
CVE-2024-45309,auxiliary/gather/onedev_arbitrary_file_read,auxiliary,Normal,True,False,0.55,
CVE-2024-46506,auxiliary/scanner/http/netalertx_file_read,auxiliary,Normal,True,False,0.55,
CVE-2024-47177,exploits/multi/misc/cups_ipp_remote_code_execution,exploits,Normal,False,True,0.55,
CVE-2024-53326,exploits/windows/persistence/linqpad_deserialization,exploits,Normal,True,False,0.55,win
CVE-2024-57487,exploits/multi/http/carrental_fileupload_rce,exploits,Normal,True,False,0.55,php
CVE-2024-57727,auxiliary/scanner/http/simplehelp_toolbox_path_traversal,auxiliary,Normal,True,False,0.55,
CVE-2024-5806,auxiliary/gather/progress_moveit_sftp_fileread_cve_2024_5806,auxiliary,Normal,True,False,0.55,
CVE-2024-6670,auxiliary/admin/http/whatsup_gold_sqli,auxiliary,Normal,True,False,0.55,
CVE-2024-7593,auxiliary/admin/http/ivanti_vtm_admin,auxiliary,Normal,True,False,0.55,
CVE-2025-2011,auxiliary/gather/wp_depicter_sqli_cve_2025_2011,auxiliary,Normal,True,False,0.55,
CVE-2025-2264,auxiliary/gather/pacsserver_traversal,auxiliary,Normal,True,False,0.55,
CVE-2025-22896,auxiliary/admin/scada/mypro_mgr_creds,auxiliary,Normal,True,False,0.55,win
CVE-2025-2292,auxiliary/scanner/http/xorcom_completepbx_file_disclosure,auxiliary,Normal,True,False,0.55,
CVE-2025-24799,auxiliary/gather/glpi_inventory_plugin_unauth_sqli,auxiliary,Normal,True,False,0.55,
CVE-2025-24865,auxiliary/admin/scada/mypro_mgr_creds,auxiliary,Normal,True,False,0.55,win
CVE-2025-30005,auxiliary/scanner/http/xorcom_completepbx_diagnostics_file_read,auxiliary,Normal,True,False,0.55,
CVE-2025-32462,exploits/linux/local/sudo_chroot_cve_2025_32463,exploits,Normal,True,False,0.55,linux
CVE-2025-32463,exploits/linux/local/sudo_chroot_cve_2025_32463,exploits,Normal,True,False,0.55,linux
CVE-2025-34076,auxiliary/gather/microweber_lfi,auxiliary,Normal,True,False,0.55,
CVE-2025-34089,exploits/osx/http/remote_for_mac_rce,exploits,Normal,True,False,0.55,"unix, osx"
CVE-2025-34110,auxiliary/scanner/ftp/colorado_ftp_traversal,auxiliary,Normal,True,False,0.55,win
CVE-2025-34117,exploits/linux/misc/netcore_udp_53413_backdoor,exploits,Normal,True,False,0.55,linux
CVE-2025-34125,exploits/linux/http/dlink_dspw110_cookie_noauth_exec,exploits,Normal,True,False,0.55,linux
CVE-2025-49136,auxiliary/gather/listmonk_env_disclosure,auxiliary,Normal,True,False,0.55,
CVE-2025-64446,auxiliary/admin/http/fortinet_fortiweb_create_admin,auxiliary,Normal,True,False,0.55,
CVE-0000-0000,auxiliary/scanner/udp/example,auxiliary,Normal,False,False,0.5,
CVE-1999-0103,auxiliary/scanner/chargen/chargen_probe,auxiliary,Normal,False,False,0.5,
CVE-1999-0170,auxiliary/scanner/nfs/nfsmount,auxiliary,Normal,False,False,0.5,
CVE-1999-0502,auxiliary/scanner/db2/db2_auth,auxiliary,Normal,False,False,0.5,
CVE-1999-0502,auxiliary/scanner/ftp/ftp_login,auxiliary,Normal,False,False,0.5,
CVE-1999-0502,auxiliary/scanner/http/dell_idrac,auxiliary,Normal,False,False,0.5,
CVE-1999-0502,auxiliary/scanner/http/dlink_dir_300_615_http_login,auxiliary,Normal,False,False,0.5,
CVE-1999-0502,auxiliary/scanner/http/dlink_dir_615h_http_login,auxiliary,Normal,False,False,0.5,
CVE-1999-0502,auxiliary/scanner/http/dlink_dir_session_cgi_http_login,auxiliary,Normal,False,False,0.5,
CVE-1999-0502,auxiliary/scanner/http/http_login,auxiliary,Normal,False,False,0.5,
CVE-1999-0502,auxiliary/scanner/http/joomla_bruteforce_login,auxiliary,Normal,False,False,0.5,
CVE-1999-0502,auxiliary/scanner/http/tomcat_mgr_login,auxiliary,Normal,False,False,0.5,
CVE-1999-0502,auxiliary/scanner/http/wordpress_xmlrpc_login,auxiliary,Normal,False,False,0.5,
